month-year,year,advertiser,brand root,category level 2,category level 3,category level 8,channel,placement,publisher,impressions,spend (usd)
Sep 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,472927,3427.86
Sep 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Reels,Facebook,157028,1138.17
Feb 2025,2025,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Reels,Facebook,81168,586.55
Feb 2025,2025,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,243576,1760.16
Sep 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Reels,Facebook,38009,275.5
Sep 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,77530,561.95
Oct 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,121733,942.69
Sep 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Reels,Facebook,38521,279.21
Sep 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,158244,1146.98
Jan 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Other,Facebook,54071,376.87
Oct 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,869710,6312.74
Jun 2025,2025,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Reels,Facebook,82572,550.18
Oct 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Reels,Facebook,153180,1110.27
Jun 2025,2025,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,389294,2800.0
Jun 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,72988,546.62
Nov 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,250717,1930.48
Nov 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Reels,Facebook,269660,1954.54
Sep 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,2476455,17949.79
Dec 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,253680,2032.32
Sep 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Reels,Facebook,274032,1986.24
Dec 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Reels,Facebook,41604,335.33
Dec 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Ads on Reel,Facebook,41163,331.78
Aug 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,37436,271.34
Jun 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,37163,278.32
Aug 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,150717,1092.43
Feb 2025,2025,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,1141222,8968.69
Feb 2025,2025,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Stories,Facebook,44352,350.47
Feb 2025,2025,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Reels,Facebook,44292,350.0
Mar 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,42830,298.53
Mar 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Other,Facebook,45839,319.5
May 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,111168,832.56
Jun 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,76224,531.29
May 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,920729,6716.96
May 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Reels,Facebook,76873,555.79
Jun 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,673702,5045.48
Jun 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Reels,Facebook,186684,1398.11
Sep 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,234300,1698.24
Jun 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Stories,Facebook,75472,565.22
Nov 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Reels,Facebook,167327,1315.66
Aug 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Reels,Facebook,77513,561.83
Nov 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,122628,969.01
Aug 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,414321,3057.44
Jun 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,845671,5894.39
Jan 2025,2025,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,284970,2113.19
Feb 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Other,Facebook,401861,2800.97
Mar 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,114086,795.19
Feb 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,24931,173.77
Feb 2025,2025,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,353306,2557.6
Sep 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,645368,4767.82
Aug 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Reels,Facebook,110002,814.61
Oct 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,167085,1273.69
Nov 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,248814,1966.14
Feb 2025,2025,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,38508468,281700.44
Feb 2025,2025,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Reels,Facebook,76814,556.76
Nov 2024,2024,Elvie (Chiaro Technology Ltd),Elvie (Chiaro Technology Ltd),Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,165762,1309.85
Apr 2025,2025,Spectra Baby,Spectra Baby,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Feed,Facebook,592566,4307.39
Apr 2025,2025,Spectra Baby,Spectra Baby,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Ads on Reel,Facebook,130058,1041.28
Mar 2024,2024,Freemie,Freemie,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Feed,Facebook,501996,3498.97
Mar 2024,2024,Freemie,Freemie,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Other,Facebook,89982,627.17
Sep 2024,2024,Freemie,Freemie,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Feed,Facebook,155127,1124.39
Feb 2024,2024,Freemie,Freemie,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Other,Facebook,137124,955.75
Apr 2025,2025,Freemie,Freemie,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Feed,Facebook,1083261,8058.12
Apr 2025,2025,Freemie,Freemie,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Other,Facebook,362324,2648.6
Apr 2025,2025,Freemie,Freemie,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Ads on Reel,Facebook,36364,293.1
Sep 2024,2024,Freemie,Freemie,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Feed,Facebook,424823,3079.2
Sep 2024,2024,Freemie,Freemie,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Feed,Facebook,559113,4052.56
Jan 2024,2024,Freemie,Freemie,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Other,Facebook,106556,742.7
Feb 2024,2024,Freemie,Freemie,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Other,Facebook,44417,309.59
Dec 2024,2024,Freemie,Freemie,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Feed,Facebook,1799800,13757.1
Apr 2024,2024,Freemie,Freemie,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Feed,Facebook,460175,3446.33
Mar 2025,2025,Freemie,Freemie,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Feed,Facebook,5349840,39426.14
Mar 2025,2025,Freemie,Freemie,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Reels,Facebook,159631,1165.99
Mar 2025,2025,Freemie,Freemie,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Stories,Facebook,268015,1960.29
Dec 2024,2024,Freemie,Freemie,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Feed,Facebook,674772,4950.77
Oct 2024,2024,Freemie,Freemie,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Feed,Facebook,321745,2383.79
Dec 2024,2024,Freemie,Freemie,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Stories,Facebook,38999,282.67
Oct 2024,2024,Freemie,Freemie,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Reels,Facebook,73208,548.27
Mar 2024,2024,Freemie,Freemie,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Feed,Facebook,125798,876.83
Jun 2025,2025,Freemie,Freemie,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Feed,Facebook,1081117,7998.15
Mar 2024,2024,Freemie,Freemie,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Other,Facebook,90256,629.08
Oct 2024,2024,Freemie,Freemie,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Feed,Facebook,323379,2405.03
Apr 2024,2024,Freemie,Freemie,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Feed,Facebook,268039,2007.38
Sep 2024,2024,Freemie,Freemie,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Reels,Facebook,119456,865.84
Feb 2025,2025,Freemie,Freemie,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Feed,Facebook,656125,4873.17
Sep 2024,2024,Freemie,Freemie,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Feed,Facebook,38070,275.94
Oct 2024,2024,Freemie,Freemie,Shopping,Family & Parenting Shopping,Family & Parenting Shopping,Facebook,Feed,Facebook,1710243,12759.84
Feb 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Other,Facebook,137115,955.69
Apr 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Marketplace,Facebook,78100,629.49
Aug 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,1618262,11729.42
Apr 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Ads on Reel,Facebook,331640,2659.91
Jun 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,1830289,13833.48
Dec 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,1029959,8301.53
Jun 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Reels,Facebook,327194,2515.41
Dec 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Reels,Facebook,40300,324.82
Oct 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,636572,4777.32
Dec 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Ads on Reel,Facebook,40830,329.09
May 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Reels,Facebook,37191,278.53
May 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,38634,289.33
Jul 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,351002,2484.45
Jun 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,36799,275.6
Jul 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,664533,4816.64
Jul 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Reels,Facebook,195161,1414.55
May 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,108561,813.03
Nov 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,45886,362.59
Mar 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Other,Facebook,4885741,34053.61
Nov 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Reels,Facebook,43758,338.86
May 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,130120,867.0
Jul 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,126300,893.97
Oct 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Reels,Facebook,44239,342.59
Jan 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,4371875,33005.83
Jan 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Ads on Reel,Facebook,72728,586.19
Jan 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Reels,Facebook,807567,6144.81
Jan 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Marketplace,Facebook,571622,4460.04
Jan 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Stories,Facebook,43570,337.4
Jan 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,40822,316.12
Apr 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Other,Facebook,47409,330.44
Jul 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,406281,2935.94
Jan 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Other,Facebook,109228,761.32
Jul 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,344673,2498.24
Jun 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,688379,4586.73
Jul 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Reels,Facebook,151940,1101.29
Jun 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Reels,Facebook,41624,277.34
Jul 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,525290,3807.41
Jan 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Reels,Facebook,189063,1366.23
Jan 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Reels,Facebook,189063,1366.23
Jan 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,83602,604.14
Jan 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,83602,604.14
Sep 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,37907,274.75
Jun 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,489965,3421.49
Apr 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Reels,Facebook,36652,255.46
Oct 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,40751,315.57
Jul 2025,2025,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,118822,807.48
Nov 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,44352,350.47
Dec 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Reels,Facebook,121386,978.38
Aug 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,37785,273.87
Dec 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Ads on Reel,Facebook,42306,340.99
Jul 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Feed,Facebook,9245809,68061.98
Jul 2024,2024,Momcozy,Momcozy,Shopping,Family & Parenting Shopping,Maternity & Nursing,Facebook,Reels,Facebook,382308,2823.55
